query,strategy,collection,rank,doc_key,score,latency_ms,margin_top1_top2,gap_top1_topk
"I am a suspect in a gold theft case from a residence; I want to understand the requirements for \"recovery of property\" as evidence and similar cases where the accused was acquitted due to a lack of direct eyewitnesses.",cosine_para,btp_docs_cosine_para,1,"THE BHARATIYA SAKSHYA ADHINIYAM, 2023.pdf|43-43",0.79233545,7,0.0662722,0.08314445000000004
"I am a suspect in a gold theft case from a residence; I want to understand the requirements for \"recovery of property\" as evidence and similar cases where the accused was acquitted due to a lack of direct eyewitnesses.",cosine_para,btp_docs_cosine_para,2,"THE BHARATIYA NAGARIK SURAKSHA SANHITA, 2023 \u2013 ARRANGEMENT OF CLAUSES.pdf|141-141",0.72606325,7,0.0662722,0.08314445000000004
"I am a suspect in a gold theft case from a residence; I want to understand the requirements for \"recovery of property\" as evidence and similar cases where the accused was acquitted due to a lack of direct eyewitnesses.",cosine_para,btp_docs_cosine_para,3,"THE BHARATIYA NAGARIK SURAKSHA SANHITA, 2023 \u2013 ARRANGEMENT OF CLAUSES.pdf|84-84",0.722525,7,0.0662722,0.08314445000000004
"I am a suspect in a gold theft case from a residence; I want to understand the requirements for \"recovery of property\" as evidence and similar cases where the accused was acquitted due to a lack of direct eyewitnesses.",cosine_para,btp_docs_cosine_para,4,"THE BHARATIYA NAGARIK SURAKSHA SANHITA, 2023 \u2013 ARRANGEMENT OF CLAUSES.pdf|143-143",0.72236097,7,0.0662722,0.08314445000000004
"I am a suspect in a gold theft case from a residence; I want to understand the requirements for \"recovery of property\" as evidence and similar cases where the accused was acquitted due to a lack of direct eyewitnesses.",cosine_para,btp_docs_cosine_para,5,"THE BHARATIYA NAGARIK SURAKSHA SANHITA, 2023 \u2013 ARRANGEMENT OF CLAUSES.pdf|169-169",0.71892864,7,0.0662722,0.08314445000000004
"I am a suspect in a gold theft case from a residence; I want to understand the requirements for \"recovery of property\" as evidence and similar cases where the accused was acquitted due to a lack of direct eyewitnesses.",cosine_para,btp_docs_cosine_para,6,"THE BHARATIYA NAGARIK SURAKSHA SANHITA, 2023 \u2013 ARRANGEMENT OF CLAUSES.pdf|51-51",0.7180553,7,0.0662722,0.08314445000000004
"I am a suspect in a gold theft case from a residence; I want to understand the requirements for \"recovery of property\" as evidence and similar cases where the accused was acquitted due to a lack of direct eyewitnesses.",cosine_para,btp_docs_cosine_para,7,"penal_code.pdf|102-102",0.7169095,7,0.0662722,0.08314445000000004
"I am a suspect in a gold theft case from a residence; I want to understand the requirements for \"recovery of property\" as evidence and similar cases where the accused was acquitted due to a lack of direct eyewitnesses.",cosine_para,btp_docs_cosine_para,8,"a2007-53.pdf|29-29",0.7124764,7,0.0662722,0.08314445000000004
"I am a suspect in a gold theft case from a residence; I want to understand the requirements for \"recovery of property\" as evidence and similar cases where the accused was acquitted due to a lack of direct eyewitnesses.",cosine_para,btp_docs_cosine_para,9,"THE BHARATIYA NAGARIK SURAKSHA SANHITA, 2023 \u2013 ARRANGEMENT OF CLAUSES.pdf|95-95",0.70931596,7,0.0662722,0.08314445000000004
"I am a suspect in a gold theft case from a residence; I want to understand the requirements for \"recovery of property\" as evidence and similar cases where the accused was acquitted due to a lack of direct eyewitnesses.",cosine_para,btp_docs_cosine_para,10,"THE BHARATIYA NAGARIK SURAKSHA SANHITA, 2023 \u2013 ARRANGEMENT OF CLAUSES.pdf|52-52",0.709191,7,0.0662722,0.08314445000000004
"I am a suspect in a gold theft case from a residence; I want to understand the requirements for \"recovery of property\" as evidence and similar cases where the accused was acquitted due to a lack of direct eyewitnesses.",dot_smallchunks,btp_docs_dot_smallchunks,1,"THE BHARATIYA SAKSHYA ADHINIYAM, 2023.pdf|43-43",279.1402,10,6.24860000000001,18.233220000000017
"I am a suspect in a gold theft case from a residence; I want to understand the requirements for \"recovery of property\" as evidence and similar cases where the accused was acquitted due to a lack of direct eyewitnesses.",dot_smallchunks,btp_docs_dot_smallchunks,2,"THE BHARATIYA NAGARIK SURAKSHA SANHITA, 2023 \u2013 ARRANGEMENT OF CLAUSES.pdf|84-84",272.8916,10,6.24860000000001,18.233220000000017
"I am a suspect in a gold theft case from a residence; I want to understand the requirements for \"recovery of property\" as evidence and similar cases where the accused was acquitted due to a lack of direct eyewitnesses.",dot_smallchunks,btp_docs_dot_smallchunks,3,"A2006-41.pdf|114-114",271.04056,10,6.24860000000001,18.233220000000017
"I am a suspect in a gold theft case from a residence; I want to understand the requirements for \"recovery of property\" as evidence and similar cases where the accused was acquitted due to a lack of direct eyewitnesses.",dot_smallchunks,btp_docs_dot_smallchunks,4,"THE BHARATIYA NAGARIK SURAKSHA SANHITA, 2023 \u2013 ARRANGEMENT OF CLAUSES.pdf|214-214",269.9803,10,6.24860000000001,18.233220000000017
"I am a suspect in a gold theft case from a residence; I want to understand the requirements for \"recovery of property\" as evidence and similar cases where the accused was acquitted due to a lack of direct eyewitnesses.",dot_smallchunks,btp_docs_dot_smallchunks,5,"the_code_of_civil_procedure,_1908.pdf|132-132",264.2218,10,6.24860000000001,18.233220000000017
"I am a suspect in a gold theft case from a residence; I want to understand the requirements for \"recovery of property\" as evidence and similar cases where the accused was acquitted due to a lack of direct eyewitnesses.",dot_smallchunks,btp_docs_dot_smallchunks,6,"THE BHARATIYA NAGARIK SURAKSHA SANHITA, 2023 \u2013 ARRANGEMENT OF CLAUSES.pdf|51-51",261.53445,10,6.24860000000001,18.233220000000017
"I am a suspect in a gold theft case from a residence; I want to understand the requirements for \"recovery of property\" as evidence and similar cases where the accused was acquitted due to a lack of direct eyewitnesses.",dot_smallchunks,btp_docs_dot_smallchunks,7,"2006___47.pdf|15-15",261.4476,10,6.24860000000001,18.233220000000017
"I am a suspect in a gold theft case from a residence; I want to understand the requirements for \"recovery of property\" as evidence and similar cases where the accused was acquitted due to a lack of direct eyewitnesses.",dot_smallchunks,btp_docs_dot_smallchunks,8,"THE BHARATIYA NAGARIK SURAKSHA SANHITA, 2023 \u2013 ARRANGEMENT OF CLAUSES.pdf|3-3",261.11755,10,6.24860000000001,18.233220000000017
"I am a suspect in a gold theft case from a residence; I want to understand the requirements for \"recovery of property\" as evidence and similar cases where the accused was acquitted due to a lack of direct eyewitnesses.",dot_smallchunks,btp_docs_dot_smallchunks,9,"penal_code.pdf|101-101",261.07294,10,6.24860000000001,18.233220000000017
"I am a suspect in a gold theft case from a residence; I want to understand the requirements for \"recovery of property\" as evidence and similar cases where the accused was acquitted due to a lack of direct eyewitnesses.",dot_smallchunks,btp_docs_dot_smallchunks,10,"THE BHARATIYA NAGARIK SURAKSHA SANHITA, 2023 \u2013 ARRANGEMENT OF CLAUSES.pdf|258-258",260.90698,10,6.24860000000001,18.233220000000017
"I am a suspect in a gold theft case from a residence; I want to understand the requirements for \"recovery of property\" as evidence and similar cases where the accused was acquitted due to a lack of direct eyewitnesses.",euclid_mergedpages,btp_docs_euclid_mergedpages,1,"THE BHARATIYA NAGARIK SURAKSHA SANHITA, 2023 \u2013 ARRANGEMENT OF CLAUSES.pdf|199-200",15.584611,7,0.001580000000000581,0.0565414999999998
"I am a suspect in a gold theft case from a residence; I want to understand the requirements for \"recovery of property\" as evidence and similar cases where the accused was acquitted due to a lack of direct eyewitnesses.",euclid_mergedpages,btp_docs_euclid_mergedpages,2,"THE BHARATIYA NYAYA SANHITA, 2023.pdf|87-88",15.583031,7,0.001580000000000581,0.0565414999999998
"I am a suspect in a gold theft case from a residence; I want to understand the requirements for \"recovery of property\" as evidence and similar cases where the accused was acquitted due to a lack of direct eyewitnesses.",euclid_mergedpages,btp_docs_euclid_mergedpages,3,"THE BHARATIYA NAGARIK SURAKSHA SANHITA, 2023 \u2013 ARRANGEMENT OF CLAUSES.pdf|130-131",15.581925,7,0.001580000000000581,0.0565414999999998
"I am a suspect in a gold theft case from a residence; I want to understand the requirements for \"recovery of property\" as evidence and similar cases where the accused was acquitted due to a lack of direct eyewitnesses.",euclid_mergedpages,btp_docs_euclid_mergedpages,4,"THE BHARATIYA NAGARIK SURAKSHA SANHITA, 2023 \u2013 ARRANGEMENT OF CLAUSES.pdf|17-20",15.575238,7,0.001580000000000581,0.0565414999999998
"I am a suspect in a gold theft case from a residence; I want to understand the requirements for \"recovery of property\" as evidence and similar cases where the accused was acquitted due to a lack of direct eyewitnesses.",euclid_mergedpages,btp_docs_euclid_mergedpages,5,"THE BHARATIYA NAGARIK SURAKSHA SANHITA, 2023 \u2013 ARRANGEMENT OF CLAUSES.pdf|99-100",15.562156,7,0.001580000000000581,0.0565414999999998
"I am a suspect in a gold theft case from a residence; I want to understand the requirements for \"recovery of property\" as evidence and similar cases where the accused was acquitted due to a lack of direct eyewitnesses.",euclid_mergedpages,btp_docs_euclid_mergedpages,6,"THE BHARATIYA NAGARIK SURAKSHA SANHITA, 2023 \u2013 ARRANGEMENT OF CLAUSES.pdf|95-95",15.560563,7,0.001580000000000581,0.0565414999999998
"I am a suspect in a gold theft case from a residence; I want to understand the requirements for \"recovery of property\" as evidence and similar cases where the accused was acquitted due to a lack of direct eyewitnesses.",euclid_mergedpages,btp_docs_euclid_mergedpages,7,"THE MARITIME ANTI-PIRACY ACT,.pdf|6-7",15.551934,7,0.001580000000000581,0.0565414999999998
"I am a suspect in a gold theft case from a residence; I want to understand the requirements for \"recovery of property\" as evidence and similar cases where the accused was acquitted due to a lack of direct eyewitnesses.",euclid_mergedpages,btp_docs_euclid_mergedpages,8,"THE BHARATIYA NAGARIK SURAKSHA SANHITA, 2023 \u2013 ARRANGEMENT OF CLAUSES.pdf|153-154",15.549665,7,0.001580000000000581,0.0565414999999998
"I am a suspect in a gold theft case from a residence; I want to understand the requirements for \"recovery of property\" as evidence and similar cases where the accused was acquitted due to a lack of direct eyewitnesses.",euclid_mergedpages,btp_docs_euclid_mergedpages,9,"the_code_of_civil_procedure,_1908.pdf|139-139",15.537011,7,0.001580000000000581,0.0565414999999998
